crop,item_faostat,year,month_num,month_name,price_lcu_per_tonne,flag
pumpkin_butternut,"Pumpkins, squash and gourds",2010,9,September,3203,A
pumpkin_butternut,"Pumpkins, squash and gourds",2011,9,September,13258,A
pumpkin_butternut,"Pumpkins, squash and gourds",2012,9,September,7151,A
pumpkin_butternut,"Pumpkins, squash and gourds",2013,9,September,3133,A
pumpkin_butternut,"Pumpkins, squash and gourds",2016,9,September,9526,A
pumpkin_butternut,"Pumpkins, squash and gourds",2017,9,September,19311,A
pumpkin_butternut,"Pumpkins, squash and gourds",2019,9,September,3114,A
pumpkin_butternut,"Pumpkins, squash and gourds",2020,9,September,7158.8,A
pumpkin_butternut,"Pumpkins, squash and gourds",2021,9,September,49806.6,A
pumpkin_butternut,"Pumpkins, squash and gourds",2022,9,September,47231.5,A
pumpkin_butternut,"Pumpkins, squash and gourds",2023,9,September,9339,A
pumpkin_butternut,"Pumpkins, squash and gourds",2024,9,September,20333.5,A
pumpkin_butternut,"Pumpkins, squash and gourds",2010,10,October,2304,A
pumpkin_butternut,"Pumpkins, squash and gourds",2011,10,October,12468,A
pumpkin_butternut,"Pumpkins, squash and gourds",2012,10,October,12060,A
pumpkin_butternut,"Pumpkins, squash and gourds",2013,10,October,2485,A
pumpkin_butternut,"Pumpkins, squash and gourds",2016,10,October,12664,A
pumpkin_butternut,"Pumpkins, squash and gourds",2017,10,October,28666,A
pumpkin_butternut,"Pumpkins, squash and gourds",2019,10,October,2729,A
pumpkin_butternut,"Pumpkins, squash and gourds",2020,10,October,7385.4,A
pumpkin_butternut,"Pumpkins, squash and gourds",2021,10,October,38450.6,A
pumpkin_butternut,"Pumpkins, squash and gourds",2022,10,October,39194.3,A
pumpkin_butternut,"Pumpkins, squash and gourds",2023,10,October,9425,A
pumpkin_butternut,"Pumpkins, squash and gourds",2024,10,October,14998.3,A
pumpkin_butternut,"Pumpkins, squash and gourds",2010,11,November,1609,A
pumpkin_butternut,"Pumpkins, squash and gourds",2011,11,November,5985,A
pumpkin_butternut,"Pumpkins, squash and gourds",2012,11,November,8214,A
pumpkin_butternut,"Pumpkins, squash and gourds",2013,11,November,1937,A
pumpkin_butternut,"Pumpkins, squash and gourds",2016,11,November,11567,A
pumpkin_butternut,"Pumpkins, squash and gourds",2017,11,November,19051,A
pumpkin_butternut,"Pumpkins, squash and gourds",2019,11,November,1939,A
pumpkin_butternut,"Pumpkins, squash and gourds",2020,11,November,2452.7,A
pumpkin_butternut,"Pumpkins, squash and gourds",2021,11,November,30758.1,A
pumpkin_butternut,"Pumpkins, squash and gourds",2022,11,November,26951.2,A
pumpkin_butternut,"Pumpkins, squash and gourds",2023,11,November,3598,A
pumpkin_butternut,"Pumpkins, squash and gourds",2024,11,November,12178.7,A
pumpkin_butternut,"Pumpkins, squash and gourds",2010,12,December,2057,A
pumpkin_butternut,"Pumpkins, squash and gourds",2011,12,December,5782,A
pumpkin_butternut,"Pumpkins, squash and gourds",2012,12,December,5425,A
pumpkin_butternut,"Pumpkins, squash and gourds",2013,12,December,2282,A
pumpkin_butternut,"Pumpkins, squash and gourds",2016,12,December,10291,A
pumpkin_butternut,"Pumpkins, squash and gourds",2017,12,December,13803,A
pumpkin_butternut,"Pumpkins, squash and gourds",2019,12,December,1643,A
pumpkin_butternut,"Pumpkins, squash and gourds",2020,12,December,1773.9,A
pumpkin_butternut,"Pumpkins, squash and gourds",2021,12,December,41595.5,A
pumpkin_butternut,"Pumpkins, squash and gourds",2022,12,December,36091.3,A
pumpkin_butternut,"Pumpkins, squash and gourds",2023,12,December,3570,A
pumpkin_butternut,"Pumpkins, squash and gourds",2024,12,December,12714.2,A
spinach,Spinach,2010,1,January,3699,A
spinach,Spinach,2011,1,January,3651,A
spinach,Spinach,2012,1,January,4438,A
spinach,Spinach,2013,1,January,3787,A
spinach,Spinach,2014,1,January,3926,A
spinach,Spinach,2015,1,January,5530,A
spinach,Spinach,2016,1,January,5292,A
spinach,Spinach,2017,1,January,3784,A
spinach,Spinach,2018,1,January,4203,A
spinach,Spinach,2019,1,January,3114,A
spinach,Spinach,2020,1,January,4071.9,A
spinach,Spinach,2021,1,January,3341.4,A
spinach,Spinach,2022,1,January,3047.1,A
spinach,Spinach,2023,1,January,5849,A
spinach,Spinach,2024,1,January,4543.9,A
spinach,Spinach,2025,1,January,4348.7,A
spinach,Spinach,2010,2,February,5472,A
spinach,Spinach,2011,2,February,5254,A
spinach,Spinach,2012,2,February,5332,A
spinach,Spinach,2013,2,February,5145,A
spinach,Spinach,2014,2,February,4310,A
spinach,Spinach,2015,2,February,5796,A
spinach,Spinach,2016,2,February,5362,A
spinach,Spinach,2017,2,February,6907,A
spinach,Spinach,2018,2,February,4002,A
spinach,Spinach,2020,2,February,5299.6,A
spinach,Spinach,2021,2,February,4116.2,A
spinach,Spinach,2022,2,February,3860.5,A
spinach,Spinach,2023,2,February,6050,A
spinach,Spinach,2024,2,February,4865.3,A
spinach,Spinach,2010,3,March,4467,A
spinach,Spinach,2011,3,March,4500,A
spinach,Spinach,2012,3,March,4469,A
spinach,Spinach,2013,3,March,4886,A
spinach,Spinach,2014,3,March,5787,A
spinach,Spinach,2015,3,March,5527,A
spinach,Spinach,2016,3,March,6719,A
spinach,Spinach,2017,3,March,8481,A
spinach,Spinach,2018,3,March,4820,A
spinach,Spinach,2020,3,March,4666.2,A
spinach,Spinach,2021,3,March,2917.6,A
spinach,Spinach,2022,3,March,4972.5,A
spinach,Spinach,2023,3,March,6182,A
spinach,Spinach,2024,3,March,5350.4,A
spinach,Spinach,2010,4,April,4445,A
spinach,Spinach,2011,4,April,4790,A
spinach,Spinach,2012,4,April,3555,A
spinach,Spinach,2013,4,April,3513,A
spinach,Spinach,2014,4,April,6998,A
spinach,Spinach,2015,4,April,4711,A
spinach,Spinach,2016,4,April,5991,A
spinach,Spinach,2017,4,April,5635,A
spinach,Spinach,2018,4,April,5010,A
spinach,Spinach,2020,4,April,4841.3,A
spinach,Spinach,2021,4,April,2917,A
spinach,Spinach,2022,4,April,4580.6,A
spinach,Spinach,2023,4,April,4917,A
spinach,Spinach,2024,4,April,4538.7,A
spinach,Spinach,2010,5,May,4278,A
spinach,Spinach,2011,5,May,4589,A
spinach,Spinach,2012,5,May,3163,A
spinach,Spinach,2013,5,May,2960,A
spinach,Spinach,2014,5,May,4478,A
spinach,Spinach,2015,5,May,3933,A
spinach,Spinach,2016,5,May,3852,A
spinach,Spinach,2017,5,May,5013,A
spinach,Spinach,2018,5,May,5477,A
spinach,Spinach,2020,5,May,4809.1,A
spinach,Spinach,2021,5,May,2645.3,A
spinach,Spinach,2022,5,May,4599.8,A
spinach,Spinach,2023,5,May,4007,A
spinach,Spinach,2024,5,May,5060.9,A
spinach,Spinach,2010,6,June,4132,A
spinach,Spinach,2011,6,June,4366,A
spinach,Spinach,2012,6,June,3268,A
spinach,Spinach,2013,6,June,2575,A
spinach,Spinach,2014,6,June,4258,A
spinach,Spinach,2015,6,June,4182,A
spinach,Spinach,2016,6,June,3753,A
spinach,Spinach,2017,6,June,4443,A
spinach,Spinach,2018,6,June,3680,A
spinach,Spinach,2020,6,June,3784.8,A
spinach,Spinach,2021,6,June,2909.3,A
spinach,Spinach,2022,6,June,4934.1,A
spinach,Spinach,2023,6,June,4610,A
spinach,Spinach,2024,6,June,5217.5,A
spinach,Spinach,2010,7,July,4309,A
spinach,Spinach,2011,7,July,5476,A
spinach,Spinach,2012,7,July,3485,A
spinach,Spinach,2013,7,July,3062,A
spinach,Spinach,2014,7,July,5011,A
spinach,Spinach,2015,7,July,4622,A
spinach,Spinach,2016,7,July,4236,A
spinach,Spinach,2017,7,July,4075,A
spinach,Spinach,2018,7,July,4958,A
spinach,Spinach,2020,7,July,4439.7,A
spinach,Spinach,2021,7,July,3441.5,A
spinach,Spinach,2022,7,July,4787.5,A
spinach,Spinach,2023,7,July,5221,A
spinach,Spinach,2024,7,July,5226.7,A
spinach,Spinach,2010,8,August,3374,A
spinach,Spinach,2011,8,August,5092,A
spinach,Spinach,2012,8,August,4311,A
spinach,Spinach,2013,8,August,2958,A
spinach,Spinach,2014,8,August,4155,A
spinach,Spinach,2015,8,August,4424,A
spinach,Spinach,2016,8,August,4551,A
spinach,Spinach,2017,8,August,3553,A
spinach,Spinach,2018,8,August,3753,A
spinach,Spinach,2020,8,August,4096.2,A
spinach,Spinach,2021,8,August,4273.7,A
spinach,Spinach,2022,8,August,3300.2,A
spinach,Spinach,2023,8,August,3633,A
spinach,Spinach,2024,8,August,4839.6,A
spinach,Spinach,2010,9,September,2348,A
spinach,Spinach,2011,9,September,2745,A
spinach,Spinach,2012,9,September,2766,A
spinach,Spinach,2013,9,September,2723,A
spinach,Spinach,2014,9,September,3129,A
spinach,Spinach,2015,9,September,3312,A
spinach,Spinach,2016,9,September,2776,A
spinach,Spinach,2017,9,September,2784,A
spinach,Spinach,2018,9,September,2424,A
spinach,Spinach,2020,9,September,2698.5,A
spinach,Spinach,2021,9,September,2451.4,A
spinach,Spinach,2022,9,September,2555.4,A
spinach,Spinach,2023,9,September,2364,A
spinach,Spinach,2024,9,September,3466.5,A
spinach,Spinach,2010,10,October,2298,A
spinach,Spinach,2011,10,October,2401,A
spinach,Spinach,2012,10,October,2603,A
spinach,Spinach,2013,10,October,2484,A
spinach,Spinach,2014,10,October,2509,A
spinach,Spinach,2015,10,October,3315,A
spinach,Spinach,2016,10,October,2107,A
spinach,Spinach,2017,10,October,2496,A
spinach,Spinach,2018,10,October,1293,A
spinach,Spinach,2020,10,October,1815.6,A
spinach,Spinach,2021,10,October,1881.4,A
spinach,Spinach,2022,10,October,2204.9,A
spinach,Spinach,2023,10,October,2646,A
spinach,Spinach,2024,10,October,2780.4,A
spinach,Spinach,2010,11,November,2260,A
spinach,Spinach,2011,11,November,2510,A
spinach,Spinach,2012,11,November,3169,A
spinach,Spinach,2013,11,November,3047,A
spinach,Spinach,2014,11,November,2721,A
spinach,Spinach,2015,11,November,4714,A
spinach,Spinach,2016,11,November,2611,A
spinach,Spinach,2017,11,November,2745,A
spinach,Spinach,2018,11,November,2217,A
spinach,Spinach,2020,11,November,1941.4,A
spinach,Spinach,2021,11,November,2314.3,A
spinach,Spinach,2022,11,November,2076.5,A
spinach,Spinach,2023,11,November,3289,A
spinach,Spinach,2024,11,November,2984.7,A
spinach,Spinach,2010,12,December,2495,A
spinach,Spinach,2011,12,December,2968,A
spinach,Spinach,2012,12,December,3457,A
spinach,Spinach,2013,12,December,3304,A
spinach,Spinach,2014,12,December,3136,A
spinach,Spinach,2015,12,December,4772,A
spinach,Spinach,2016,12,December,3314,A
spinach,Spinach,2017,12,December,2616,A
spinach,Spinach,2018,12,December,2280,A
spinach,Spinach,2020,12,December,2766.8,A
spinach,Spinach,2021,12,December,2329.3,A
spinach,Spinach,2022,12,December,3595.1,A
spinach,Spinach,2023,12,December,3897,A
spinach,Spinach,2024,12,December,4179.5,A
tomatoes,Tomatoes,2010,1,January,4118,A
tomatoes,Tomatoes,2011,1,January,3346,A
tomatoes,Tomatoes,2012,1,January,3357,A
tomatoes,Tomatoes,2013,1,January,6311,A
tomatoes,Tomatoes,2014,1,January,4672,A
tomatoes,Tomatoes,2015,1,January,3624,A
tomatoes,Tomatoes,2016,1,January,7256,A
tomatoes,Tomatoes,2017,1,January,6689,A
tomatoes,Tomatoes,2018,1,January,4414,A
tomatoes,Tomatoes,2019,1,January,6208,A
tomatoes,Tomatoes,2020,1,January,5917.9,A
tomatoes,Tomatoes,2021,1,January,5240.4,A
tomatoes,Tomatoes,2022,1,January,11815.3,A
tomatoes,Tomatoes,2023,1,January,9282,A
tomatoes,Tomatoes,2024,1,January,9394,A
tomatoes,Tomatoes,2025,1,January,10317.4,A
tomatoes,Tomatoes,2010,2,February,3592,A
tomatoes,Tomatoes,2011,2,February,3748,A
tomatoes,Tomatoes,2012,2,February,3222,A
tomatoes,Tomatoes,2013,2,February,5352,A
tomatoes,Tomatoes,2014,2,February,6321,A
tomatoes,Tomatoes,2015,2,February,5864,A
tomatoes,Tomatoes,2016,2,February,6061,A
tomatoes,Tomatoes,2017,2,February,6757,A
tomatoes,Tomatoes,2018,2,February,6142,A
tomatoes,Tomatoes,2019,2,February,7489,A
tomatoes,Tomatoes,2020,2,February,7735.8,A
tomatoes,Tomatoes,2021,2,February,9333.9,A
tomatoes,Tomatoes,2022,2,February,10631.9,A
tomatoes,Tomatoes,2023,2,February,13190,A
tomatoes,Tomatoes,2024,2,February,9317.5,A
tomatoes,Tomatoes,2010,3,March,2950,A
tomatoes,Tomatoes,2011,3,March,3820,A
tomatoes,Tomatoes,2012,3,March,4265,A
tomatoes,Tomatoes,2013,3,March,5490,A
tomatoes,Tomatoes,2014,3,March,6093,A
tomatoes,Tomatoes,2015,3,March,6729,A
tomatoes,Tomatoes,2016,3,March,6264,A
tomatoes,Tomatoes,2017,3,March,6910,A
tomatoes,Tomatoes,2018,3,March,6559,A
tomatoes,Tomatoes,2019,3,March,9569,A
tomatoes,Tomatoes,2020,3,March,6617.6,A
tomatoes,Tomatoes,2021,3,March,14300.2,A
tomatoes,Tomatoes,2022,3,March,8498,A
tomatoes,Tomatoes,2023,3,March,11528,A
tomatoes,Tomatoes,2024,3,March,13086.6,A
tomatoes,Tomatoes,2010,4,April,3909,A
tomatoes,Tomatoes,2011,4,April,3689,A
tomatoes,Tomatoes,2012,4,April,5617,A
tomatoes,Tomatoes,2013,4,April,6248,A
tomatoes,Tomatoes,2014,4,April,6341,A
tomatoes,Tomatoes,2015,4,April,7597,A
tomatoes,Tomatoes,2016,4,April,8081,A
tomatoes,Tomatoes,2017,4,April,6882,A
tomatoes,Tomatoes,2018,4,April,7411,A
tomatoes,Tomatoes,2019,4,April,10890,A
tomatoes,Tomatoes,2020,4,April,7935.2,A
tomatoes,Tomatoes,2021,4,April,15438.7,A
tomatoes,Tomatoes,2022,4,April,9032.5,A
tomatoes,Tomatoes,2023,4,April,13858,A
tomatoes,Tomatoes,2024,4,April,18331,A
tomatoes,Tomatoes,2010,5,May,4537,A
tomatoes,Tomatoes,2011,5,May,5304,A
tomatoes,Tomatoes,2012,5,May,3508,A
tomatoes,Tomatoes,2013,5,May,4255,A
tomatoes,Tomatoes,2014,5,May,7489,A
tomatoes,Tomatoes,2015,5,May,6080,A
tomatoes,Tomatoes,2016,5,May,6120,A
tomatoes,Tomatoes,2017,5,May,6717,A
tomatoes,Tomatoes,2018,5,May,9918,A
tomatoes,Tomatoes,2019,5,May,6892,A
tomatoes,Tomatoes,2020,5,May,7140.4,A
tomatoes,Tomatoes,2021,5,May,9168.5,A
tomatoes,Tomatoes,2022,5,May,7819.1,A
tomatoes,Tomatoes,2023,5,May,9062,A
tomatoes,Tomatoes,2024,5,May,11979,A
tomatoes,Tomatoes,2010,6,June,7764,A
tomatoes,Tomatoes,2011,6,June,5931,A
tomatoes,Tomatoes,2012,6,June,3787,A
tomatoes,Tomatoes,2013,6,June,4023,A
tomatoes,Tomatoes,2014,6,June,6412,A
tomatoes,Tomatoes,2015,6,June,5296,A
tomatoes,Tomatoes,2016,6,June,5427,A
tomatoes,Tomatoes,2017,6,June,5336,A
tomatoes,Tomatoes,2018,6,June,6909,A
tomatoes,Tomatoes,2019,6,June,6778,A
tomatoes,Tomatoes,2020,6,June,6890.4,A
tomatoes,Tomatoes,2021,6,June,7359.5,A
tomatoes,Tomatoes,2022,6,June,11111.3,A
tomatoes,Tomatoes,2023,6,June,7454,A
tomatoes,Tomatoes,2024,6,June,8362.9,A
tomatoes,Tomatoes,2010,7,July,6481,A
tomatoes,Tomatoes,2011,7,July,4408,A
tomatoes,Tomatoes,2012,7,July,3364,A
tomatoes,Tomatoes,2013,7,July,4085,A
tomatoes,Tomatoes,2014,7,July,7300,A
tomatoes,Tomatoes,2015,7,July,4846,A
tomatoes,Tomatoes,2016,7,July,4465,A
tomatoes,Tomatoes,2017,7,July,4731,A
tomatoes,Tomatoes,2018,7,July,6650,A
tomatoes,Tomatoes,2019,7,July,5225,A
tomatoes,Tomatoes,2020,7,July,7574.8,A
tomatoes,Tomatoes,2021,7,July,5929.7,A
tomatoes,Tomatoes,2022,7,July,9548.7,A
tomatoes,Tomatoes,2023,7,July,8845,A
tomatoes,Tomatoes,2024,7,July,9684.3,A
tomatoes,Tomatoes,2010,8,August,5275,A
tomatoes,Tomatoes,2011,8,August,3691,A
tomatoes,Tomatoes,2012,8,August,3146,A
tomatoes,Tomatoes,2013,8,August,3321,A
tomatoes,Tomatoes,2014,8,August,5468,A
tomatoes,Tomatoes,2015,8,August,5888,A
tomatoes,Tomatoes,2016,8,August,3508,A
tomatoes,Tomatoes,2017,8,August,5112,A
tomatoes,Tomatoes,2018,8,August,4760,A
tomatoes,Tomatoes,2019,8,August,4499,A
tomatoes,Tomatoes,2020,8,August,6803.4,A
tomatoes,Tomatoes,2021,8,August,5328.5,A
tomatoes,Tomatoes,2022,8,August,12864,A
tomatoes,Tomatoes,2023,8,August,6032,A
tomatoes,Tomatoes,2024,8,August,11071.9,A
tomatoes,Tomatoes,2010,9,September,4462,A
tomatoes,Tomatoes,2011,9,September,4500,A
tomatoes,Tomatoes,2012,9,September,4551,A
tomatoes,Tomatoes,2013,9,September,3993,A
tomatoes,Tomatoes,2014,9,September,5797,A
tomatoes,Tomatoes,2015,9,September,7034,A
tomatoes,Tomatoes,2016,9,September,5994,A
tomatoes,Tomatoes,2017,9,September,5376,A
tomatoes,Tomatoes,2018,9,September,6142,A
tomatoes,Tomatoes,2019,9,September,6560,A
tomatoes,Tomatoes,2020,9,September,8289.9,A
tomatoes,Tomatoes,2021,9,September,6803.9,A
tomatoes,Tomatoes,2022,9,September,9585.3,A
tomatoes,Tomatoes,2023,9,September,7500,A
tomatoes,Tomatoes,2024,9,September,12060.5,A
tomatoes,Tomatoes,2010,10,October,3480,A
tomatoes,Tomatoes,2011,10,October,5478,A
tomatoes,Tomatoes,2012,10,October,6766,A
tomatoes,Tomatoes,2013,10,October,5694,A
tomatoes,Tomatoes,2014,10,October,4849,A
tomatoes,Tomatoes,2015,10,October,6655,A
tomatoes,Tomatoes,2016,10,October,6683,A
tomatoes,Tomatoes,2017,10,October,7259,A
tomatoes,Tomatoes,2018,10,October,7541,A
tomatoes,Tomatoes,2019,10,October,6105,A
tomatoes,Tomatoes,2020,10,October,10329.4,A
tomatoes,Tomatoes,2021,10,October,8487,A
tomatoes,Tomatoes,2022,10,October,7322.1,A
tomatoes,Tomatoes,2023,10,October,11597,A
tomatoes,Tomatoes,2024,10,October,10227.8,A
tomatoes,Tomatoes,2010,11,November,2963,A
tomatoes,Tomatoes,2011,11,November,3414,A
tomatoes,Tomatoes,2012,11,November,5779,A
tomatoes,Tomatoes,2013,11,November,4910,A
tomatoes,Tomatoes,2014,11,November,4532,A
tomatoes,Tomatoes,2015,11,November,8760,A
tomatoes,Tomatoes,2016,11,November,5919,A
tomatoes,Tomatoes,2017,11,November,6145,A
tomatoes,Tomatoes,2018,11,November,6481,A
tomatoes,Tomatoes,2019,11,November,6871,A
tomatoes,Tomatoes,2020,11,November,7179.2,A
tomatoes,Tomatoes,2021,11,November,6215.7,A
tomatoes,Tomatoes,2022,11,November,8680.2,A
tomatoes,Tomatoes,2023,11,November,10077,A
tomatoes,Tomatoes,2024,11,November,11652.5,A
tomatoes,Tomatoes,2010,12,December,3651,A
tomatoes,Tomatoes,2011,12,December,5441,A
tomatoes,Tomatoes,2012,12,December,6781,A
tomatoes,Tomatoes,2013,12,December,5860,A
tomatoes,Tomatoes,2014,12,December,4728,A
tomatoes,Tomatoes,2015,12,December,7940,A
tomatoes,Tomatoes,2016,12,December,7569,A
tomatoes,Tomatoes,2017,12,December,7105,A
tomatoes,Tomatoes,2018,12,December,6094,A
tomatoes,Tomatoes,2019,12,December,9586,A
tomatoes,Tomatoes,2020,12,December,7129.7,A
tomatoes,Tomatoes,2021,12,December,11857.8,A
tomatoes,Tomatoes,2022,12,December,9405.7,A
tomatoes,Tomatoes,2023,12,December,10558,A
tomatoes,Tomatoes,2024,12,December,11617.8,A
