Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Months Code,Months,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F,Y2025,Y2025F
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5531","Producer Price (SLC/tonne)","7021","Annual value","SLC","295.000000","A","363.000000","A","310.000000","A","421.000000","A","443.000000","A","469.000000","A","480.000000","A","566.000000","A","544.000000","A","727.000000","A","732.000000","A","934.000000","A","847.000000","A","830.000000","A","823.000000","A","1066.000000","A","2330.000000","A","2657.000000","A","3218.000000","A","3343.000000","A","3565.000000","A","3482.000000","A","4305.000000","A","4628.000000","A","3885.000000","A","5421.000000","A","5213.000000","A","4693.000000","A","4899.000000","A","6221.000000","A","5934.000000","A","6922.000000","A","20894.000000","A","16152.000000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5532","Producer Price (USD/tonne)","7021","Annual value","USD","106.800000","A","127.300000","A","94.900000","A","118.600000","A","122.100000","A","109.100000","A","104.200000","A","102.400000","A","89.000000","A","104.800000","A","85.000000","A","88.600000","A","112.000000","A","128.500000","A","129.400000","A","157.400000","A","330.700000","A","321.600000","A","379.800000","A","456.600000","A","491.000000","A","424.100000","A","445.900000","A","426.400000","A","304.500000","A","368.500000","A","391.000000","A","354.400000","A","339.100000","A","378.000000","A","401.500000","A","423.200000","A","1132.500000","A","881.200000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5539","Producer Price Index (2014-2016 = 100)","7021","Annual value","","6.350000","E","7.820000","E","6.670000","E","9.060000","E","9.540000","E","10.100000","E","10.330000","E","12.190000","E","11.710000","E","15.650000","E","15.760000","E","20.110000","E","18.240000","E","17.870000","E","17.720000","E","22.950000","E","50.170000","E","57.210000","E","69.280000","E","71.980000","E","76.750000","E","74.970000","E","92.690000","E","99.640000","E","83.640000","E","116.710000","E","112.240000","E","101.040000","E","105.480000","E","133.940000","E","127.760000","E","149.030000","E","449.850000","E","347.750000","E","347.510000","E"
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7021","Annual value","LCU",,,,,,,,,,,"1068.000000","A","1262.000000","A","1228.000000","A","1245.000000","A","1513.000000","A","1494.000000","A","1738.000000","A","1831.000000","A","1955.000000","A","1957.000000","A","2099.000000","A","2400.000000","A","2690.000000","A","3057.000000","A","3363.000000","A","3676.000000","A","3490.000000","A","3193.000000","A","3910.000000","A","4140.000000","A","4261.000000","A","4649.000000","A","4664.000000","A","3398.000000","A","15563.500000","A",,,,,"3992.000000","A","4277.000000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7001","January","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3699.000000","A","3651.000000","A","4438.000000","A","3787.000000","A","3926.000000","A","5530.000000","A","5292.000000","A","3784.000000","A","4203.000000","A","3114.000000","A","4071.900000","A","3341.400000","A","3047.100000","A","5849.000000","A","4543.900000","A","4348.700000","A"
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7002","February","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5472.000000","A","5254.000000","A","5332.000000","A","5145.000000","A","4310.000000","A","5796.000000","A","5362.000000","A","6907.000000","A","4002.000000","A",,,"5299.600000","A","4116.200000","A","3860.500000","A","6050.000000","A","4865.300000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7003","March","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4467.000000","A","4500.000000","A","4469.000000","A","4886.000000","A","5787.000000","A","5527.000000","A","6719.000000","A","8481.000000","A","4820.000000","A",,,"4666.200000","A","2917.600000","A","4972.500000","A","6182.000000","A","5350.400000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7004","April","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4445.000000","A","4790.000000","A","3555.000000","A","3513.000000","A","6998.000000","A","4711.000000","A","5991.000000","A","5635.000000","A","5010.000000","A",,,"4841.300000","A","2917.000000","A","4580.600000","A","4917.000000","A","4538.700000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7005","May","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4278.000000","A","4589.000000","A","3163.000000","A","2960.000000","A","4478.000000","A","3933.000000","A","3852.000000","A","5013.000000","A","5477.000000","A",,,"4809.100000","A","2645.300000","A","4599.800000","A","4007.000000","A","5060.900000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7006","June","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4132.000000","A","4366.000000","A","3268.000000","A","2575.000000","A","4258.000000","A","4182.000000","A","3753.000000","A","4443.000000","A","3680.000000","A",,,"3784.800000","A","2909.300000","A","4934.100000","A","4610.000000","A","5217.500000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7007","July","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4309.000000","A","5476.000000","A","3485.000000","A","3062.000000","A","5011.000000","A","4622.000000","A","4236.000000","A","4075.000000","A","4958.000000","A",,,"4439.700000","A","3441.500000","A","4787.500000","A","5221.000000","A","5226.700000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7008","August","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3374.000000","A","5092.000000","A","4311.000000","A","2958.000000","A","4155.000000","A","4424.000000","A","4551.000000","A","3553.000000","A","3753.000000","A",,,"4096.200000","A","4273.700000","A","3300.200000","A","3633.000000","A","4839.600000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7009","September","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2348.000000","A","2745.000000","A","2766.000000","A","2723.000000","A","3129.000000","A","3312.000000","A","2776.000000","A","2784.000000","A","2424.000000","A",,,"2698.500000","A","2451.400000","A","2555.400000","A","2364.000000","A","3466.500000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7010","October","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2298.000000","A","2401.000000","A","2603.000000","A","2484.000000","A","2509.000000","A","3315.000000","A","2107.000000","A","2496.000000","A","1293.000000","A",,,"1815.600000","A","1881.400000","A","2204.900000","A","2646.000000","A","2780.400000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7011","November","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2260.000000","A","2510.000000","A","3169.000000","A","3047.000000","A","2721.000000","A","4714.000000","A","2611.000000","A","2745.000000","A","2217.000000","A",,,"1941.400000","A","2314.300000","A","2076.500000","A","3289.000000","A","2984.700000","A",,
"202","'710","South Africa","373","'01215","Spinach","5530","Producer Price (LCU/tonne)","7012","December","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2495.000000","A","2968.000000","A","3457.000000","A","3304.000000","A","3136.000000","A","4772.000000","A","3314.000000","A","2616.000000","A","2280.000000","A",,,"2766.800000","A","2329.300000","A","3595.100000","A","3897.000000","A","4179.500000","A",,
"202","'710","South Africa","373","'01215","Spinach","5531","Producer Price (SLC/tonne)","7021","Annual value","SLC",,,,,,,,,,,"1068.000000","A","1262.000000","A","1228.000000","A","1245.000000","A","1513.000000","A","1494.000000","A","1738.000000","A","1831.000000","A","1955.000000","A","1957.000000","A","2099.000000","A","2400.000000","A","2690.000000","A","3057.000000","A","3363.000000","A","3676.000000","A","3490.000000","A","3193.000000","A","3910.000000","A","4140.000000","A","4261.000000","A","4649.000000","A","4664.000000","A","3398.000000","A","15563.500000","A",,,,,"3992.000000","A","4277.000000","A",,
"202","'710","South Africa","373","'01215","Spinach","5532","Producer Price (USD/tonne)","7021","Annual value","USD",,,,,,,,,,,"248.400000","A","273.900000","A","222.100000","A","203.800000","A","218.000000","A","173.500000","A","164.900000","A","242.000000","A","302.600000","A","307.700000","A","310.000000","A","340.600000","A","325.600000","A","360.800000","A","459.300000","A","506.300000","A","425.100000","A","330.700000","A","360.300000","A","324.500000","A","289.700000","A","348.700000","A","352.200000","A","235.200000","A","945.600000","A",,,,,"216.400000","A","233.400000","A",,
"202","'710","South Africa","373","'01215","Spinach","5539","Producer Price Index (2014-2016 = 100)","7021","Annual value","","15.510000","E","16.470000","E","19.060000","E","19.420000","E","21.280000","E","26.030000","E","30.750000","E","29.920000","E","30.340000","E","36.870000","E","36.410000","E","42.350000","E","44.620000","E","47.640000","E","47.690000","E","51.150000","E","58.480000","E","65.550000","E","74.490000","E","81.950000","E","89.580000","E","85.050000","E","77.810000","E","95.280000","E","100.890000","E","103.830000","E","113.290000","E","113.650000","E","82.800000","E","379.260000","E","169.030000","E","147.080000","E","97.280000","E","104.220000","E","104.170000","E"
"202","'710","South Africa","388","'01234","Tomatoes","5530","Producer Price (LCU/tonne)","7021","Annual value","LCU","894.000000","A","1005.000000","A","722.000000","A","904.000000","A","883.000000","A","973.000000","A","1032.000000","A","1166.000000","A","1116.000000","A","1295.000000","A","1247.000000","A","1371.000000","A","1762.000000","A","1624.000000","A","1665.000000","A","1921.000000","A","2358.000000","A","2388.000000","A","2896.000000","A","2873.000000","A","3046.000000","A","3047.000000","A","3430.000000","A","4126.000000","A","4094.000000","A","3885.000000","A","3868.000000","A","4704.000000","A","4938.000000","A","5224.000000","A","5711.000000","A","6479.000000","A","9551.000000","A","11174.000000","A",,
"202","'710","South Africa","388","'01234","Tomatoes","5530","Producer Price (LCU/tonne)","7001","January","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4118.000000","A","3346.000000","A","3357.000000","A","6311.000000","A","4672.000000","A","3624.000000","A","7256.000000","A","6689.000000","A","4414.000000","A","6208.000000","A","5917.900000","A","5240.400000","A","11815.300000","A","9282.000000","A","9394.000000","A","10317.400000","A"
"202","'710","South Africa","388","'01234","Tomatoes","5530","Producer Price (LCU/tonne)","7002","February","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3592.000000","A","3748.000000","A","3222.000000","A","5352.000000","A","6321.000000","A","5864.000000","A","6061.000000","A","6757.000000","A","6142.000000","A","7489.000000","A","7735.800000","A","9333.900000","A","10631.900000","A","13190.000000","A","9317.500000","A",,
"202","'710","South Africa","388","'01234","Tomatoes","5530","Producer Price (LCU/tonne)","7003","March","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2950.000000","A","3820.000000","A","4265.000000","A","5490.000000","A","6093.000000","A","6729.000000","A","6264.000000","A","6910.000000","A","6559.000000","A","9569.000000","A","6617.600000","A","14300.200000","A","8498.000000","A","11528.000000","A","13086.600000","A",,
"202","'710","South Africa","388","'01234","Tomatoes","5530","Producer Price (LCU/tonne)","7004","April","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3909.000000","A","3689.000000","A","5617.000000","A","6248.000000","A","6341.000000","A","7597.000000","A","8081.000000","A","6882.000000","A","7411.000000","A","10890.000000","A","7935.200000","A","15438.700000","A","9032.500000","A","13858.000000","A","18331.000000","A",,
